GrainID,SchmidFactor,SlipSystem,SlipFamily,TraceAngle_deg,TraceAngle_deg_fin,IsMaxSchmid
6,0.0396172852054849,(-110-1)[2-1-1-3],Pyramidal I <c+a>,113.06169292439,66.9383070756095,0
6,0.0196494960746371,(11-22)[-1-123],Pyramidal II <c+a>,278.046866404875,81.9531335951253,0
6,0.0186422860937217,(01-11)[-1-123],Pyramidal I <c+a>,85.5970575374039,-85.5970575374039,0
6,0.0166839516414288,(-101-1)[-1-123],Pyramidal I <c+a>,90.254258066177,89.745741933823,0
6,0.00501812221201708,(-2112)[2-1-13],Pyramidal II <c+a>,45.8194994139346,-45.8194994139346,0
8,0.484278451580857,(0001)[11-20],Basal,344.752839547083,15.2471604529166,1
8,0.411615942671041,(-101-1)[2-1-1-3],Pyramidal I <c+a>,60.0511427297223,-60.0511427297223,0
8,0.358606616201818,(-1101)[2-1-13],Pyramidal I <c+a>,63.0955863993478,-63.0955863993478,0
8,0.357285453951839,(-101-1)[1-210],Pyramidal <a>,60.0511427297223,-60.0511427297223,0
8,0.353235449207609,(01-11)[-12-1-3],Pyramidal I <c+a>,124.234931526778,55.7650684732217,0
8,0.338060107158714,(0001)[1-210],Basal,344.752839547083,15.2471604529166,0
8,0.318009271558463,(-1101)[11-20],Pyramidal <a>,63.0955863993478,-63.0955863993478,0
8,0.301135154834009,(1-21-2)[-12-1-3],Pyramidal II <c+a>,261.196921473988,-81.1969214739881,0
8,0.295261487109396,(-211-2)[2-1-1-3],Pyramidal II <c+a>,86.8402485531873,-86.8402485531873,0
8,0.265191405329245,(11-22)[-1-123],Pyramidal II <c+a>,201.18455418574,-21.1845541857401,0
8,0.256658119644057,(01-11)[-1-123],Pyramidal I <c+a>,124.234931526778,55.7650684732217,0
8,0.221850204068481,(-1010)[1-210],Prismatic,36.0291141817231,-36.0291141817231,0
8,0.22010803224071,(-101-1)[-1-123],Pyramidal I <c+a>,60.0511427297223,-60.0511427297223,0
8,0.198895640134591,(-110-1)[1-21-3],Pyramidal I <c+a>,103.421354577615,76.5786454223845,0
8,0.195641477268739,(0-111)[11-23],Pyramidal I <c+a>,329.486288345436,30.5137116545638,0
8,0.188151059111487,(-1101)[-12-1-3],Pyramidal I <c+a>,63.0955863993478,-63.0955863993478,0
8,0.180178849829407,(01-11)[2-1-10],Pyramidal <a>,124.234931526778,55.7650684732218,0
8,0.174589123928739,(0-111)[1-21-3],Pyramidal I <c+a>,329.486288345436,30.5137116545638,0
