GrainID,SchmidFactor,SlipSystem,SlipFamily,TraceAngle_deg,TraceAngle_deg_fin,IsMaxSchmid
3,0.0152561667422748,(-1101)[-12-1-3],Pyramidal I <c+a>,201.147151997078,-21.1471519970785,0
3,0.00788066582315496,(01-11)[-12-1-3],Pyramidal I <c+a>,169.194299455114,10.8057005448861,0
3,0.00463419566306287,(0001)[1-210],Basal,183.864019762406,-3.86401976240606,0
3,0.00383589603307004,(1-21-2)[-12-1-3],Pyramidal II <c+a>,5.16394702236767,-5.16394702236767,0
3,0.00099917022228707,(-12-1-2)[1-21-3],Pyramidal II <c+a>,1.12528607342098,-1.12528607342098,0
4,0.445530640554328,(-1101)[-12-1-3],Pyramidal I <c+a>,220.54901729606,-40.54901729606,1
4,0.444294041029486,(-1101)[2-1-13],Pyramidal I <c+a>,220.54901729606,-40.54901729606,0
4,0.427291699397002,(01-10)[2-1-10],Prismatic,275.563859332818,84.4361406671816,0
4,0.425117961030188,(-1010)[1-210],Prismatic,278.732397308318,81.267602691682,0
4,0.366468363956021,(1-21-2)[-12-1-3],Pyramidal II <c+a>,33.3619878403747,-33.3619878403747,0
4,0.364708659634775,(-2112)[2-1-13],Pyramidal II <c+a>,213.564235642669,-33.5642356426692,0
4,0.357708123503408,(-110-1)[1-21-3],Pyramidal I <c+a>,333.745857851394,26.254142148606,0
4,0.356866555814552,(-110-1)[2-1-1-3],Pyramidal I <c+a>,333.745857851394,26.254142148606,0
4,0.324342233188368,(01-11)[2-1-10],Pyramidal <a>,205.24713329096,-25.2471332909599,0
4,0.323373135563959,(-1011)[1-210],Pyramidal <a>,205.545841892197,-25.5458418921966,0
4,0.259099446362477,(01-11)[-12-1-3],Pyramidal I <c+a>,205.24713329096,-25.2471332909599,0
4,0.257661261650308,(-12-1-2)[1-21-3],Pyramidal II <c+a>,340.725211992835,19.2747880071646,0
4,0.256952559805622,(-1011)[2-1-13],Pyramidal I <c+a>,205.545841892197,-25.5458418921966,0
4,0.256178487884235,(-211-2)[2-1-1-3],Pyramidal II <c+a>,340.938205401334,19.0617945986656,0
4,0.146067339010893,(0-111)[2-1-10],Pyramidal <a>,168.73680443457,11.2631955654297,0
4,0.144643347004381,(-101-1)[1-210],Pyramidal <a>,349.059640471335,10.9403595286648,0
4,0.137712204821408,(0-111)[1-21-3],Pyramidal I <c+a>,168.73680443457,11.2631955654297,0
4,0.135702756950866,(-101-1)[2-1-1-3],Pyramidal I <c+a>,349.059640471335,10.9403595286648,0
4,0.107041139556389,(0001)[1-210],Basal,187.147380903405,-7.14738090340452,0
4,0.106768703643884,(0001)[-2110],Basal,187.147380903405,-7.14738090340452,0
4,0.0238657762217487,(-1011)[11-23],Pyramidal I <c+a>,205.545841892197,-25.5458418921966,0
4,0.0225604573537507,(01-11)[-1-123],Pyramidal I <c+a>,205.24713329096,-25.2471332909599,0
4,0.0108668284500861,(0-111)[11-23],Pyramidal I <c+a>,168.73680443457,11.2631955654297,0
4,0.0100939801043858,(-101-1)[-1-123],Pyramidal I <c+a>,349.059640471335,10.9403595286648,0
4,0.00867044726618686,(-1100)[11-20],Prismatic,277.147567900607,82.8524320993935,0
4,0.00676057297506997,(-1-122)[11-23],Pyramidal II <c+a>,187.140631757831,-7.14063175783136,0
4,0.00648364241989729,(11-22)[-1-123],Pyramidal II <c+a>,187.154008070232,-7.15400807023164,0
4,0.00568585534290665,(-1101)[11-20],Pyramidal <a>,220.54901729606,-40.54901729606,0
4,0.00385952406656716,(-110-1)[11-20],Pyramidal <a>,333.745857851394,26.254142148606,0
4,0.00109378846471185,(0001)[11-20],Basal,187.147380903405,-7.14738090340452,0
5,0.456334449736884,(-1101)[2-1-13],Pyramidal I <c+a>,224.588809592548,-44.5888095925479,1
5,0.442599528964524,(-1101)[-12-1-3],Pyramidal I <c+a>,224.588809592548,-44.5888095925479,0
5,0.428855362777722,(-1010)[1-210],Prismatic,261.395822315539,-81.3958223155394,0
5,0.406199935919485,(01-10)[2-1-10],Prismatic,298.946661055709,61.0533389442913,0
5,0.385902717129243,(-2112)[2-1-13],Pyramidal II <c+a>,216.019716315378,-36.0197163153777,0
5,0.366968948837475,(1-21-2)[-12-1-3],Pyramidal II <c+a>,39.0130955197466,-39.0130955197466,0
5,0.363905491345712,(-1011)[1-210],Pyramidal <a>,207.122975351404,-27.1229753514044,0
